Id,ActivityHour,StepTotal,TotalIntensity,AverageIntensity,Calories
8583815059,2016-04-13T19:00:00Z,13,1,0.016667,89
8583815059,2016-04-14T23:00:00Z,32,1,0.016667,89
8583815059,2016-04-15T10:00:00Z,4,1,0.016667,89
8583815059,2016-04-18T11:00:00Z,5,1,0.016667,93
8583815059,2016-04-24T20:00:00Z,20,1,0.016667,88
8583815059,2016-04-26T22:00:00Z,13,1,0.016667,88
8583815059,2016-04-30T09:00:00Z,45,1,0.016667,88
8583815059,2016-05-01T14:00:00Z,6,1,0.016667,89
8583815059,2016-05-06T00:00:00Z,8,1,0.016667,87
8583815059,2016-05-06T15:00:00Z,4,1,0.016667,89
8583815059,2016-05-06T16:00:00Z,13,1,0.016667,89
8583815059,2016-05-08T22:00:00Z,16,1,0.016667,88
8583815059,2016-05-09T18:00:00Z,11,1,0.016667,89
8583815059,2016-05-09T23:00:00Z,5,1,0.016667,87
8583815059,2016-05-10T17:00:00Z,7,1,0.016667,87
8583815059,2016-05-11T19:00:00Z,17,1,0.016667,89
8792009665,2016-04-12T13:00:00Z,7,1,0.016667,76
8792009665,2016-04-12T14:00:00Z,7,1,0.016667,73
8792009665,2016-04-12T21:00:00Z,16,1,0.016667,74
8792009665,2016-04-13T02:00:00Z,9,1,0.016667,72
8792009665,2016-04-13T06:00:00Z,8,1,0.016667,73
8792009665,2016-04-13T16:00:00Z,15,1,0.016667,73
8792009665,2016-04-14T06:00:00Z,7,1,0.016667,72
8792009665,2016-04-14T08:00:00Z,7,1,0.016667,72
8792009665,2016-04-14T22:00:00Z,5,1,0.016667,74
8792009665,2016-04-15T04:00:00Z,7,1,0.016667,72
8792009665,2016-04-20T05:00:00Z,5,1,0.016667,72
8792009665,2016-04-20T14:00:00Z,6,1,0.016667,76
8792009665,2016-04-20T15:00:00Z,4,1,0.016667,74
8792009665,2016-04-20T23:00:00Z,7,1,0.016667,78
8792009665,2016-04-22T00:00:00Z,17,1,0.016667,78
8792009665,2016-04-22T07:00:00Z,7,1,0.016667,72
8792009665,2016-04-22T15:00:00Z,16,1,0.016667,74
8792009665,2016-04-23T23:00:00Z,6,1,0.016667,75
8792009665,2016-04-26T10:00:00Z,8,1,0.016667,74
8792009665,2016-04-26T14:00:00Z,7,1,0.016667,74
8792009665,2016-04-26T19:00:00Z,23,1,0.016667,81
8792009665,2016-04-27T22:00:00Z,16,1,0.016667,75
8792009665,2016-05-01T00:00:00Z,16,1,0.016667,75
8792009665,2016-05-02T07:00:00Z,4,1,0.016667,72
8792009665,2016-05-02T14:00:00Z,6,1,0.016667,75
8792009665,2016-05-02T19:00:00Z,8,1,0.016667,74
8792009665,2016-05-03T04:00:00Z,8,1,0.016667,72
8792009665,2016-05-03T06:00:00Z,6,1,0.016667,72
8792009665,2016-05-03T14:00:00Z,14,1,0.016667,80
8792009665,2016-05-04T19:00:00Z,8,1,0.016667,74
8877689391,2016-04-12T14:00:00Z,12,1,0.016667,84
8877689391,2016-04-15T06:00:00Z,16,1,0.016667,76
8877689391,2016-04-27T06:00:00Z,7,1,0.016667,78
8877689391,2016-05-03T14:00:00Z,8,1,0.016667,81
1503960366,2016-04-15T09:00:00Z,21,2,0.033333,50
1503960366,2016-04-16T16:00:00Z,15,2,0.033333,54
1503960366,2016-04-17T16:00:00Z,13,2,0.033333,57
1503960366,2016-04-18T20:00:00Z,28,2,0.033333,57
1503960366,2016-04-19T03:00:00Z,9,2,0.033333,50
1503960366,2016-04-20T00:00:00Z,16,2,0.033333,54
1503960366,2016-04-20T01:00:00Z,36,2,0.033333,53
1503960366,2016-04-20T17:00:00Z,13,2,0.033333,57
1503960366,2016-04-21T00:00:00Z,17,2,0.033333,54
1503960366,2016-04-21T14:00:00Z,12,2,0.033333,58
1503960366,2016-04-22T10:00:00Z,29,2,0.033333,54
1503960366,2016-04-22T12:00:00Z,38,2,0.033333,57
1503960366,2016-04-23T06:00:00Z,12,2,0.033333,50
1503960366,2016-04-23T19:00:00Z,29,2,0.033333,51
1503960366,2016-04-24T01:00:00Z,42,2,0.033333,54
1503960366,2016-04-24T15:00:00Z,27,2,0.033333,52
1503960366,2016-04-25T04:00:00Z,25,2,0.033333,50
1503960366,2016-04-27T02:00:00Z,17,2,0.033333,53
1503960366,2016-04-28T22:00:00Z,16,2,0.033333,55
1503960366,2016-05-01T02:00:00Z,36,2,0.033333,50
1503960366,2016-05-03T06:00:00Z,16,2,0.033333,50
1503960366,2016-05-04T01:00:00Z,18,2,0.033333,53
1503960366,2016-05-05T02:00:00Z,19,2,0.033333,52
1503960366,2016-05-07T02:00:00Z,19,2,0.033333,50
1503960366,2016-05-07T13:00:00Z,77,2,0.033333,55
1624580081,2016-04-12T13:00:00Z,67,2,0.033333,54
1624580081,2016-04-12T15:00:00Z,0,2,0.033333,52
1624580081,2016-04-12T16:00:00Z,79,2,0.033333,54
1624580081,2016-04-13T23:00:00Z,0,2,0.033333,52
1624580081,2016-04-14T12:00:00Z,0,2,0.033333,52
1624580081,2016-04-15T01:00:00Z,6,2,0.033333,53
1624580081,2016-04-16T18:00:00Z,0,2,0.033333,53
1624580081,2016-04-17T02:00:00Z,67,2,0.033333,52
1624580081,2016-04-17T09:00:00Z,0,2,0.033333,52
1624580081,2016-04-17T11:00:00Z,0,2,0.033333,52
1624580081,2016-04-19T00:00:00Z,0,2,0.033333,52
1624580081,2016-04-19T16:00:00Z,0,2,0.033333,53
1624580081,2016-04-21T02:00:00Z,0,2,0.033333,52
1624580081,2016-04-21T03:00:00Z,106,2,0.033333,54
1624580081,2016-04-21T23:00:00Z,0,2,0.033333,52
1624580081,2016-04-22T03:00:00Z,105,2,0.033333,54
1624580081,2016-04-22T08:00:00Z,0,2,0.033333,52
1624580081,2016-04-22T09:00:00Z,12,2,0.033333,53
1624580081,2016-04-23T15:00:00Z,0,2,0.033333,52
1624580081,2016-04-23T17:00:00Z,8,2,0.033333,53
1624580081,2016-04-23T23:00:00Z,49,2,0.033333,53
1624580081,2016-04-24T06:00:00Z,0,2,0.033333,52
1624580081,2016-04-24T21:00:00Z,24,2,0.033333,53
1624580081,2016-04-25T21:00:00Z,41,2,0.033333,53
1624580081,2016-04-27T00:00:00Z,133,2,0.033333,54
1624580081,2016-04-27T10:00:00Z,32,2,0.033333,53
1624580081,2016-04-29T15:00:00Z,0,2,0.033333,52
1624580081,2016-04-29T21:00:00Z,33,2,0.033333,53
1624580081,2016-04-30T06:00:00Z,0,2,0.033333,53
1624580081,2016-04-30T08:00:00Z,0,2,0.033333,52
1624580081,2016-04-30T17:00:00Z,0,2,0.033333,53
1624580081,2016-05-01T03:00:00Z,0,2,0.033333,52
1624580081,2016-05-02T14:00:00Z,0,2,0.033333,53
1624580081,2016-05-02T21:00:00Z,57,2,0.033333,53
1624580081,2016-05-02T23:00:00Z,72,2,0.033333,53
1624580081,2016-05-03T15:00:00Z,7,2,0.033333,52
1624580081,2016-05-04T01:00:00Z,0,2,0.033333,53
1624580081,2016-05-04T12:00:00Z,34,2,0.033333,52
1624580081,2016-05-06T09:00:00Z,0,2,0.033333,52
1624580081,2016-05-06T12:00:00Z,60,2,0.033333,53
1624580081,2016-05-07T23:00:00Z,36,2,0.033333,53
1624580081,2016-05-08T07:00:00Z,0,2,0.033333,52
1624580081,2016-05-08T13:00:00Z,82,2,0.033333,55
1624580081,2016-05-09T21:00:00Z,83,2,0.033333,53
1624580081,2016-05-10T09:00:00Z,0,2,0.033333,52
1624580081,2016-05-11T19:00:00Z,53,2,0.033333,53
1624580081,2016-05-12T03:00:00Z,0,2,0.033333,52
1644430081,2016-04-12T00:00:00Z,45,2,0.033333,89
1644430081,2016-04-13T10:00:00Z,11,2,0.033333,100
1644430081,2016-04-15T21:00:00Z,11,2,0.033333,96
1644430081,2016-04-18T07:00:00Z,16,2,0.033333,89
1644430081,2016-04-18T11:00:00Z,11,2,0.033333,96
1644430081,2016-04-20T03:00:00Z,2,2,0.033333,88
1644430081,2016-04-20T06:00:00Z,2,2,0.033333,88
1644430081,2016-04-22T19:00:00Z,23,2,0.033333,88
1644430081,2016-04-22T21:00:00Z,137,2,0.033333,95
1644430081,2016-04-23T08:00:00Z,8,2,0.033333,89
1644430081,2016-04-24T18:00:00Z,45,2,0.033333,99
1644430081,2016-04-25T12:00:00Z,24,2,0.033333,100
1644430081,2016-04-25T15:00:00Z,14,2,0.033333,99
1644430081,2016-04-27T12:00:00Z,78,2,0.033333,101
1644430081,2016-04-29T12:00:00Z,11,2,0.033333,96
1644430081,2016-05-03T15:00:00Z,35,2,0.033333,101
1644430081,2016-05-04T20:00:00Z,52,2,0.033333,88
1644430081,2016-05-06T23:00:00Z,93,2,0.033333,98
1644430081,2016-05-08T18:00:00Z,37,2,0.033333,91
1644430081,2016-05-08T19:00:00Z,8,2,0.033333,90
1644430081,2016-05-08T20:00:00Z,15,2,0.033333,92
1644430081,2016-05-09T00:00:00Z,2,2,0.033333,88
1844505072,2016-04-29T12:00:00Z,53,2,0.033333,60
1844505072,2016-04-29T15:00:00Z,57,2,0.033333,61
1844505072,2016-05-06T19:00:00Z,44,2,0.033333,60
1927972279,2016-04-12T06:00:00Z,20,2,0.033333,90
1927972279,2016-04-12T11:00:00Z,17,2,0.033333,89
1927972279,2016-04-12T15:00:00Z,12,2,0.033333,93
1927972279,2016-04-12T19:00:00Z,28,2,0.033333,92
1927972279,2016-04-13T01:00:00Z,16,2,0.033333,92
1927972279,2016-04-13T02:00:00Z,17,2,0.033333,91
1927972279,2016-04-13T04:00:00Z,12,2,0.033333,91
1927972279,2016-04-14T14:00:00Z,54,2,0.033333,92
1927972279,2016-04-23T10:00:00Z,15,2,0.033333,95
1927972279,2016-04-26T03:00:00Z,22,2,0.033333,92
1927972279,2016-04-28T13:00:00Z,13,2,0.033333,91
1927972279,2016-05-01T15:00:00Z,15,2,0.033333,94
1927972279,2016-05-01T17:00:00Z,13,2,0.033333,96
2022484408,2016-04-21T13:00:00Z,13,2,0.033333,78
2022484408,2016-04-24T16:00:00Z,85,2,0.033333,70
2022484408,2016-05-01T08:00:00Z,28,2,0.033333,70
2022484408,2016-05-11T09:00:00Z,38,2,0.033333,67
2026352035,2016-04-15T21:00:00Z,34,2,0.033333,50
2026352035,2016-04-15T22:00:00Z,12,2,0.033333,50
2026352035,2016-04-16T01:00:00Z,20,2,0.033333,49
2026352035,2016-04-16T15:00:00Z,19,2,0.033333,52
2026352035,2016-04-16T23:00:00Z,10,2,0.033333,49
2026352035,2016-04-17T05:00:00Z,36,2,0.033333,50
2026352035,2016-04-18T12:00:00Z,18,2,0.033333,52
2026352035,2016-04-18T21:00:00Z,15,2,0.033333,49
2026352035,2016-04-18T23:00:00Z,23,2,0.033333,50
2026352035,2016-04-19T13:00:00Z,20,2,0.033333,51
2026352035,2016-04-19T23:00:00Z,34,2,0.033333,50
2026352035,2016-04-20T23:00:00Z,16,2,0.033333,50
2026352035,2016-04-21T08:00:00Z,15,2,0.033333,51
2026352035,2016-04-21T23:00:00Z,19,2,0.033333,49
2026352035,2016-04-22T14:00:00Z,10,2,0.033333,53
2026352035,2016-04-26T06:00:00Z,37,2,0.033333,51
2026352035,2016-04-26T23:00:00Z,10,2,0.033333,49
2026352035,2016-04-27T09:00:00Z,70,2,0.033333,54
2026352035,2016-04-27T23:00:00Z,16,2,0.033333,49
2026352035,2016-04-28T23:00:00Z,23,2,0.033333,50
2026352035,2016-04-29T22:00:00Z,15,2,0.033333,49
2026352035,2016-05-01T23:00:00Z,19,2,0.033333,49
2026352035,2016-05-05T22:00:00Z,22,2,0.033333,50
2026352035,2016-05-06T22:00:00Z,15,2,0.033333,49
2026352035,2016-05-07T21:00:00Z,19,2,0.033333,49
2026352035,2016-05-07T22:00:00Z,14,2,0.033333,50
2026352035,2016-05-07T23:00:00Z,24,2,0.033333,49
2026352035,2016-05-08T16:00:00Z,12,2,0.033333,53
2026352035,2016-05-10T20:00:00Z,33,2,0.033333,49
2026352035,2016-05-10T22:00:00Z,23,2,0.033333,50
2026352035,2016-05-10T23:00:00Z,30,2,0.033333,49
2320127002,2016-04-24T15:00:00Z,69,2,0.033333,60
2320127002,2016-05-08T14:00:00Z,36,2,0.033333,59
2320127002,2016-05-10T21:00:00Z,15,2,0.033333,58
2347167796,2016-04-13T09:00:00Z,12,2,0.033333,64
2347167796,2016-04-13T19:00:00Z,14,2,0.033333,63
2347167796,2016-04-14T06:00:00Z,12,2,0.033333,60
2347167796,2016-04-14T20:00:00Z,53,2,0.033333,64
2347167796,2016-04-15T02:00:00Z,12,2,0.033333,60
2347167796,2016-04-15T15:00:00Z,15,2,0.033333,63
2347167796,2016-04-15T17:00:00Z,73,2,0.033333,63
2347167796,2016-04-17T12:00:00Z,21,2,0.033333,62
2347167796,2016-04-18T06:00:00Z,15,2,0.033333,60
2347167796,2016-04-18T22:00:00Z,15,2,0.033333,60
2347167796,2016-04-21T09:00:00Z,19,2,0.033333,63
2347167796,2016-04-22T19:00:00Z,13,2,0.033333,61
2347167796,2016-04-22T23:00:00Z,22,2,0.033333,60
2347167796,2016-04-23T06:00:00Z,18,2,0.033333,59
2347167796,2016-04-25T06:00:00Z,16,2,0.033333,61
2347167796,2016-04-27T06:00:00Z,20,2,0.033333,60
2873212765,2016-04-17T12:00:00Z,29,2,0.033333,56
2873212765,2016-04-23T21:00:00Z,0,2,0.033333,55
2873212765,2016-04-24T13:00:00Z,23,2,0.033333,55
2873212765,2016-04-28T11:00:00Z,30,2,0.033333,55
2873212765,2016-04-28T14:00:00Z,26,2,0.033333,55
2873212765,2016-04-30T07:00:00Z,16,2,0.033333,55
2873212765,2016-05-06T22:00:00Z,0,2,0.033333,55
2873212765,2016-05-07T23:00:00Z,27,2,0.033333,55
2873212765,2016-05-09T20:00:00Z,0,2,0.033333,55
3372868164,2016-04-12T02:00:00Z,0,2,0.033333,59
3372868164,2016-04-15T00:00:00Z,0,2,0.033333,59
3372868164,2016-04-17T00:00:00Z,37,2,0.033333,59
3372868164,2016-04-17T03:00:00Z,0,2,0.033333,59
3372868164,2016-04-18T04:00:00Z,0,2,0.033333,59
3372868164,2016-04-20T03:00:00Z,0,2,0.033333,59
3372868164,2016-04-20T07:00:00Z,47,2,0.033333,59
3372868164,2016-04-21T01:00:00Z,0,2,0.033333,59
3372868164,2016-04-22T05:00:00Z,0,2,0.033333,59
3372868164,2016-04-22T21:00:00Z,28,2,0.033333,59
3372868164,2016-04-23T01:00:00Z,0,2,0.033333,59
3372868164,2016-04-23T05:00:00Z,0,2,0.033333,59
3372868164,2016-04-27T03:00:00Z,53,2,0.033333,59
3372868164,2016-05-01T00:00:00Z,6,2,0.033333,59
3977333714,2016-04-12T03:00:00Z,16,2,0.033333,44
3977333714,2016-04-12T08:00:00Z,13,2,0.033333,45
3977333714,2016-04-12T09:00:00Z,10,2,0.033333,45
3977333714,2016-04-12T20:00:00Z,35,2,0.033333,45
3977333714,2016-04-13T08:00:00Z,34,2,0.033333,45
3977333714,2016-04-13T09:00:00Z,16,2,0.033333,45
3977333714,2016-04-16T00:00:00Z,13,2,0.033333,45
3977333714,2016-04-16T05:00:00Z,17,2,0.033333,44
3977333714,2016-04-16T08:00:00Z,17,2,0.033333,45
3977333714,2016-04-19T03:00:00Z,14,2,0.033333,45
3977333714,2016-04-20T08:00:00Z,16,2,0.033333,45
3977333714,2016-04-21T00:00:00Z,15,2,0.033333,45
3977333714,2016-04-21T20:00:00Z,25,2,0.033333,46
3977333714,2016-04-22T06:00:00Z,17,2,0.033333,44
3977333714,2016-04-23T01:00:00Z,28,2,0.033333,45
3977333714,2016-04-26T03:00:00Z,63,2,0.033333,46
3977333714,2016-04-27T21:00:00Z,114,2,0.033333,48
3977333714,2016-04-28T17:00:00Z,34,2,0.033333,46
3977333714,2016-04-28T18:00:00Z,41,2,0.033333,46
3977333714,2016-04-28T19:00:00Z,57,2,0.033333,46
3977333714,2016-04-29T06:00:00Z,10,2,0.033333,44
3977333714,2016-04-29T08:00:00Z,14,2,0.033333,45
3977333714,2016-04-29T09:00:00Z,15,2,0.033333,45
3977333714,2016-04-29T21:00:00Z,18,2,0.033333,45
3977333714,2016-04-30T10:00:00Z,58,2,0.033333,46
3977333714,2016-04-30T23:00:00Z,35,2,0.033333,45
3977333714,2016-05-02T09:00:00Z,21,2,0.033333,46
3977333714,2016-05-02T10:00:00Z,24,2,0.033333,45
3977333714,2016-05-03T00:00:00Z,28,2,0.033333,46
3977333714,2016-05-04T00:00:00Z,22,2,0.033333,45
3977333714,2016-05-04T14:00:00Z,14,2,0.033333,45
3977333714,2016-05-04T18:00:00Z,12,2,0.033333,45
3977333714,2016-05-04T21:00:00Z,29,2,0.033333,46
3977333714,2016-05-05T03:00:00Z,16,2,0.033333,44
3977333714,2016-05-05T07:00:00Z,17,2,0.033333,44
3977333714,2016-05-05T17:00:00Z,34,2,0.033333,45
3977333714,2016-05-07T00:00:00Z,21,2,0.033333,45
3977333714,2016-05-07T01:00:00Z,17,2,0.033333,45
3977333714,2016-05-07T03:00:00Z,13,2,0.033333,44
3977333714,2016-05-07T23:00:00Z,16,2,0.033333,45
3977333714,2016-05-08T08:00:00Z,14,2,0.033333,45
3977333714,2016-05-09T16:00:00Z,82,2,0.033333,46
4020332650,2016-04-15T08:00:00Z,0,2,0.033333,113
4020332650,2016-04-17T20:00:00Z,7,2,0.033333,90
4020332650,2016-04-18T08:00:00Z,62,2,0.033333,97
4020332650,2016-05-03T04:00:00Z,48,2,0.033333,90
4020332650,2016-05-03T12:00:00Z,17,2,0.033333,103
4020332650,2016-05-03T23:00:00Z,30,2,0.033333,94
4020332650,2016-05-05T15:00:00Z,13,2,0.033333,108
4020332650,2016-05-08T22:00:00Z,19,2,0.033333,94
4020332650,2016-05-08T23:00:00Z,17,2,0.033333,88
4020332650,2016-05-10T05:00:00Z,14,2,0.033333,87
4020332650,2016-05-10T09:00:00Z,30,2,0.033333,100
4057192912,2016-04-12T06:00:00Z,24,2,0.033333,78
4057192912,2016-04-12T22:00:00Z,23,2,0.033333,78
4057192912,2016-04-15T15:00:00Z,88,2,0.033333,81
4319703577,2016-04-14T05:00:00Z,19,2,0.033333,64
4319703577,2016-04-16T00:00:00Z,67,2,0.033333,66
4319703577,2016-04-17T22:00:00Z,16,2,0.033333,64
4319703577,2016-04-18T09:00:00Z,27,2,0.033333,65
4319703577,2016-04-19T01:00:00Z,13,2,0.033333,64
4319703577,2016-04-25T04:00:00Z,27,2,0.033333,65
4319703577,2016-04-25T07:00:00Z,61,2,0.033333,65
4319703577,2016-04-30T03:00:00Z,24,2,0.033333,64
4319703577,2016-04-30T07:00:00Z,38,2,0.033333,65
4319703577,2016-05-01T07:00:00Z,35,2,0.033333,65
4319703577,2016-05-02T01:00:00Z,19,2,0.033333,64
4319703577,2016-05-02T08:00:00Z,26,2,0.033333,65
4319703577,2016-05-03T02:00:00Z,15,2,0.033333,64
4319703577,2016-05-06T03:00:00Z,16,2,0.033333,64
4319703577,2016-05-08T16:00:00Z,48,2,0.033333,66
4319703577,2016-05-08T21:00:00Z,46,2,0.033333,66
4319703577,2016-05-09T00:00:00Z,16,2,0.033333,64
4319703577,2016-05-09T01:00:00Z,17,2,0.033333,64
4319703577,2016-05-09T03:00:00Z,16,2,0.033333,64
4319703577,2016-05-09T04:00:00Z,22,2,0.033333,64
4319703577,2016-05-09T23:00:00Z,13,2,0.033333,64
4388161847,2016-04-14T21:00:00Z,36,2,0.033333,85
4388161847,2016-04-18T22:00:00Z,11,2,0.033333,92
4388161847,2016-04-19T22:00:00Z,23,2,0.033333,86
4388161847,2016-04-20T01:00:00Z,17,2,0.033333,83
4388161847,2016-04-20T04:00:00Z,13,2,0.033333,82
4388161847,2016-04-20T22:00:00Z,20,2,0.033333,87
4388161847,2016-04-21T02:00:00Z,16,2,0.033333,83
4388161847,2016-04-23T00:00:00Z,22,2,0.033333,83
4388161847,2016-04-23T07:00:00Z,14,2,0.033333,87
4388161847,2016-04-23T21:00:00Z,24,2,0.033333,84
4388161847,2016-04-24T01:00:00Z,14,2,0.033333,83
4388161847,2016-04-24T07:00:00Z,22,2,0.033333,86
4388161847,2016-04-24T16:00:00Z,28,2,0.033333,83
4388161847,2016-04-25T23:00:00Z,15,2,0.033333,83
4388161847,2016-04-26T19:00:00Z,74,2,0.033333,94
4388161847,2016-04-26T23:00:00Z,11,2,0.033333,83
4388161847,2016-04-27T22:00:00Z,12,2,0.033333,86
4388161847,2016-04-27T23:00:00Z,14,2,0.033333,88
4388161847,2016-04-29T15:00:00Z,25,2,0.033333,104
4388161847,2016-04-29T23:00:00Z,16,2,0.033333,87
4388161847,2016-04-30T02:00:00Z,11,2,0.033333,82
4388161847,2016-04-30T05:00:00Z,24,2,0.033333,83
4388161847,2016-04-30T14:00:00Z,35,2,0.033333,84
4388161847,2016-04-30T22:00:00Z,11,2,0.033333,83
4388161847,2016-04-30T23:00:00Z,23,2,0.033333,84
4388161847,2016-05-01T07:00:00Z,21,2,0.033333,83
4388161847,2016-05-01T14:00:00Z,21,2,0.033333,83
4388161847,2016-05-04T00:00:00Z,12,2,0.033333,82
4388161847,2016-05-06T22:00:00Z,13,2,0.033333,92
4388161847,2016-05-07T23:00:00Z,16,2,0.033333,83
4388161847,2016-05-09T21:00:00Z,43,2,0.033333,87
4388161847,2016-05-09T23:00:00Z,15,2,0.033333,82
4445114986,2016-04-12T04:00:00Z,15,2,0.033333,73
4445114986,2016-04-12T23:00:00Z,20,2,0.033333,74
4445114986,2016-04-13T07:00:00Z,33,2,0.033333,75
4445114986,2016-04-14T09:00:00Z,13,2,0.033333,73
4445114986,2016-04-15T01:00:00Z,16,2,0.033333,73
4445114986,2016-04-19T08:00:00Z,33,2,0.033333,75
4445114986,2016-04-19T17:00:00Z,27,2,0.033333,76
4445114986,2016-04-21T08:00:00Z,10,2,0.033333,73
4445114986,2016-04-26T07:00:00Z,19,2,0.033333,74
4445114986,2016-04-27T03:00:00Z,17,2,0.033333,73
4445114986,2016-04-28T02:00:00Z,38,2,0.033333,74
4445114986,2016-04-28T03:00:00Z,13,2,0.033333,73
4445114986,2016-04-28T04:00:00Z,24,2,0.033333,73
4445114986,2016-04-28T17:00:00Z,10,2,0.033333,75
4445114986,2016-04-29T07:00:00Z,42,2,0.033333,75
4445114986,2016-04-29T08:00:00Z,18,2,0.033333,73
4445114986,2016-04-30T05:00:00Z,23,2,0.033333,73
4445114986,2016-05-01T09:00:00Z,14,2,0.033333,73
4445114986,2016-05-02T04:00:00Z,11,2,0.033333,73
4445114986,2016-05-04T05:00:00Z,10,2,0.033333,73
4445114986,2016-05-04T22:00:00Z,30,2,0.033333,75
4445114986,2016-05-05T05:00:00Z,14,2,0.033333,73
4445114986,2016-05-06T00:00:00Z,33,2,0.033333,74
4445114986,2016-05-07T14:00:00Z,14,2,0.033333,73
4445114986,2016-05-08T21:00:00Z,42,2,0.033333,75
4445114986,2016-05-09T01:00:00Z,10,2,0.033333,72
4445114986,2016-05-09T07:00:00Z,18,2,0.033333,72
4445114986,2016-05-10T02:00:00Z,32,2,0.033333,75
4445114986,2016-05-11T00:00:00Z,51,2,0.033333,75
4445114986,2016-05-11T04:00:00Z,11,2,0.033333,73
4558609924,2016-04-16T21:00:00Z,30,2,0.033333,61
4558609924,2016-04-17T00:00:00Z,32,2,0.033333,60
4558609924,2016-04-18T22:00:00Z,9,2,0.033333,59
4558609924,2016-04-22T00:00:00Z,32,2,0.033333,61
4558609924,2016-04-22T23:00:00Z,27,2,0.033333,59
4558609924,2016-04-25T01:00:00Z,54,2,0.033333,60
4558609924,2016-04-26T22:00:00Z,64,2,0.033333,61
4558609924,2016-04-30T23:00:00Z,46,2,0.033333,60
4558609924,2016-05-01T16:00:00Z,25,2,0.033333,60
4558609924,2016-05-01T21:00:00Z,32,2,0.033333,62
4558609924,2016-05-05T23:00:00Z,17,2,0.033333,59
4558609924,2016-05-07T08:00:00Z,49,2,0.033333,60
4558609924,2016-05-09T23:00:00Z,19,2,0.033333,61
4702921684,2016-04-12T13:00:00Z,20,2,0.033333,94
4702921684,2016-04-13T15:00:00Z,57,2,0.033333,94
4702921684,2016-04-16T05:00:00Z,28,2,0.033333,92
4702921684,2016-04-18T06:00:00Z,81,2,0.033333,91
4702921684,2016-04-18T08:00:00Z,99,2,0.033333,95
4702921684,2016-04-21T05:00:00Z,28,2,0.033333,90
4702921684,2016-04-24T06:00:00Z,23,2,0.033333,90
4702921684,2016-04-25T09:00:00Z,15,2,0.033333,91
4702921684,2016-04-26T05:00:00Z,57,2,0.033333,92
4702921684,2016-04-27T05:00:00Z,36,2,0.033333,91
4702921684,2016-05-03T03:00:00Z,13,2,0.033333,91
4702921684,2016-05-04T01:00:00Z,15,2,0.033333,89
4702921684,2016-05-04T05:00:00Z,45,2,0.033333,92
4702921684,2016-05-06T02:00:00Z,12,2,0.033333,91
4702921684,2016-05-08T21:00:00Z,38,2,0.033333,96
4702921684,2016-05-09T23:00:00Z,5,2,0.033333,88
4702921684,2016-05-11T07:00:00Z,102,2,0.033333,92
5553957443,2016-04-12T09:00:00Z,64,2,0.033333,61
5553957443,2016-04-12T10:00:00Z,65,2,0.033333,61
5553957443,2016-04-12T11:00:00Z,52,2,0.033333,60
5553957443,2016-04-14T02:00:00Z,14,2,0.033333,58
5553957443,2016-04-14T03:00:00Z,11,2,0.033333,58
5553957443,2016-04-16T04:00:00Z,15,2,0.033333,58
5553957443,2016-04-16T11:00:00Z,18,2,0.033333,59
5553957443,2016-04-17T05:00:00Z,24,2,0.033333,59
5553957443,2016-04-17T09:00:00Z,40,2,0.033333,59
5553957443,2016-04-17T23:00:00Z,20,2,0.033333,58
5553957443,2016-04-19T11:00:00Z,70,2,0.033333,59
5553957443,2016-04-20T02:00:00Z,16,2,0.033333,58
5553957443,2016-04-20T04:00:00Z,17,2,0.033333,58
5553957443,2016-04-20T08:00:00Z,11,2,0.033333,58
5553957443,2016-04-21T05:00:00Z,13,2,0.033333,58
5553957443,2016-04-21T10:00:00Z,19,2,0.033333,58
5553957443,2016-04-21T14:00:00Z,11,2,0.033333,58
5553957443,2016-04-22T10:00:00Z,112,2,0.033333,62
5553957443,2016-04-23T01:00:00Z,10,2,0.033333,58
5553957443,2016-04-23T10:00:00Z,28,2,0.033333,58
5553957443,2016-04-23T13:00:00Z,26,2,0.033333,58
5553957443,2016-04-24T06:00:00Z,23,2,0.033333,58
5553957443,2016-04-24T09:00:00Z,10,2,0.033333,58
5553957443,2016-04-24T13:00:00Z,24,2,0.033333,59
5553957443,2016-04-24T16:00:00Z,39,2,0.033333,59
5553957443,2016-04-24T19:00:00Z,26,2,0.033333,59
5553957443,2016-04-25T08:00:00Z,13,2,0.033333,58
5553957443,2016-04-25T09:00:00Z,19,2,0.033333,59
5553957443,2016-04-25T12:00:00Z,34,2,0.033333,59
5553957443,2016-04-26T08:00:00Z,20,2,0.033333,59
5553957443,2016-04-27T16:00:00Z,95,2,0.033333,62
5553957443,2016-04-28T02:00:00Z,9,2,0.033333,57
5553957443,2016-04-28T03:00:00Z,15,2,0.033333,58
5553957443,2016-04-29T04:00:00Z,13,2,0.033333,58
5553957443,2016-04-30T06:00:00Z,32,2,0.033333,58
5553957443,2016-04-30T14:00:00Z,41,2,0.033333,60
5553957443,2016-04-30T15:00:00Z,38,2,0.033333,59
5553957443,2016-05-01T08:00:00Z,13,2,0.033333,58
5553957443,2016-05-02T05:00:00Z,24,2,0.033333,58
5553957443,2016-05-02T22:00:00Z,30,2,0.033333,58
5553957443,2016-05-03T15:00:00Z,25,2,0.033333,58
5553957443,2016-05-05T10:00:00Z,42,2,0.033333,59
5553957443,2016-05-06T13:00:00Z,52,2,0.033333,59
5553957443,2016-05-06T21:00:00Z,31,2,0.033333,58
