Id,ActivityHour,TotalIntensity,AverageIntensity
4445114986,2016-05-03T09:00:00Z,4,0.066667
4445114986,2016-05-03T11:00:00Z,4,0.066667
4445114986,2016-05-04T06:00:00Z,4,0.066667
4445114986,2016-05-04T07:00:00Z,4,0.066667
4445114986,2016-05-04T11:00:00Z,4,0.066667
4445114986,2016-05-04T14:00:00Z,4,0.066667
4445114986,2016-05-06T03:00:00Z,4,0.066667
4445114986,2016-05-07T17:00:00Z,4,0.066667
4445114986,2016-05-07T21:00:00Z,4,0.066667
4445114986,2016-05-10T08:00:00Z,4,0.066667
4558609924,2016-04-15T23:00:00Z,4,0.066667
4558609924,2016-04-17T18:00:00Z,4,0.066667
4558609924,2016-04-22T01:00:00Z,4,0.066667
4558609924,2016-04-30T01:00:00Z,4,0.066667
4558609924,2016-05-03T01:00:00Z,4,0.066667
4558609924,2016-05-03T19:00:00Z,4,0.066667
4558609924,2016-05-03T20:00:00Z,4,0.066667
4558609924,2016-05-06T18:00:00Z,4,0.066667
4558609924,2016-05-10T00:00:00Z,4,0.066667
4558609924,2016-05-10T15:00:00Z,4,0.066667
4558609924,2016-05-12T07:00:00Z,4,0.066667
4702921684,2016-04-13T09:00:00Z,4,0.066667
4702921684,2016-04-14T11:00:00Z,4,0.066667
4702921684,2016-04-15T13:00:00Z,4,0.066667
4702921684,2016-04-15T15:00:00Z,4,0.066667
4702921684,2016-04-15T23:00:00Z,4,0.066667
4702921684,2016-04-18T10:00:00Z,4,0.066667
4702921684,2016-04-19T11:00:00Z,4,0.066667
4702921684,2016-04-21T08:00:00Z,4,0.066667
4702921684,2016-04-26T13:00:00Z,4,0.066667
4702921684,2016-04-27T08:00:00Z,4,0.066667
4702921684,2016-04-27T14:00:00Z,4,0.066667
4702921684,2016-04-28T11:00:00Z,4,0.066667
4702921684,2016-04-28T13:00:00Z,4,0.066667
4702921684,2016-04-29T10:00:00Z,4,0.066667
4702921684,2016-05-05T16:00:00Z,4,0.066667
4702921684,2016-05-06T10:00:00Z,4,0.066667
4702921684,2016-05-08T09:00:00Z,4,0.066667
4702921684,2016-05-08T22:00:00Z,4,0.066667
4702921684,2016-05-10T10:00:00Z,4,0.066667
4702921684,2016-05-10T14:00:00Z,4,0.066667
5553957443,2016-04-13T14:00:00Z,4,0.066667
5553957443,2016-04-14T10:00:00Z,4,0.066667
5553957443,2016-04-14T23:00:00Z,4,0.066667
5553957443,2016-04-15T08:00:00Z,4,0.066667
5553957443,2016-04-16T09:00:00Z,4,0.066667
5553957443,2016-04-18T09:00:00Z,4,0.066667
5553957443,2016-04-20T15:00:00Z,4,0.066667
5553957443,2016-04-20T19:00:00Z,4,0.066667
5553957443,2016-04-23T11:00:00Z,4,0.066667
5553957443,2016-04-24T04:00:00Z,4,0.066667
5553957443,2016-04-24T14:00:00Z,4,0.066667
5553957443,2016-04-25T22:00:00Z,4,0.066667
5553957443,2016-04-26T14:00:00Z,4,0.066667
5553957443,2016-04-27T09:00:00Z,4,0.066667
5553957443,2016-04-27T14:00:00Z,4,0.066667
5553957443,2016-04-29T08:00:00Z,4,0.066667
5553957443,2016-04-30T18:00:00Z,4,0.066667
5553957443,2016-05-02T15:00:00Z,4,0.066667
5553957443,2016-05-03T00:00:00Z,4,0.066667
5553957443,2016-05-03T11:00:00Z,4,0.066667
5553957443,2016-05-04T06:00:00Z,4,0.066667
5553957443,2016-05-06T04:00:00Z,4,0.066667
5553957443,2016-05-06T11:00:00Z,4,0.066667
5553957443,2016-05-10T03:00:00Z,4,0.066667
5553957443,2016-05-12T02:00:00Z,4,0.066667
5577150313,2016-04-12T13:00:00Z,4,0.066667
5577150313,2016-04-13T05:00:00Z,4,0.066667
5577150313,2016-04-14T18:00:00Z,4,0.066667
5577150313,2016-04-15T22:00:00Z,4,0.066667
5577150313,2016-04-16T00:00:00Z,4,0.066667
5577150313,2016-04-18T08:00:00Z,4,0.066667
5577150313,2016-04-23T08:00:00Z,4,0.066667
5577150313,2016-04-24T01:00:00Z,4,0.066667
5577150313,2016-04-25T09:00:00Z,4,0.066667
5577150313,2016-04-29T22:00:00Z,4,0.066667
5577150313,2016-04-30T09:00:00Z,4,0.066667
5577150313,2016-05-01T06:00:00Z,4,0.066667
5577150313,2016-05-01T21:00:00Z,4,0.066667
5577150313,2016-05-02T09:00:00Z,4,0.066667
5577150313,2016-05-02T21:00:00Z,4,0.066667
5577150313,2016-05-04T01:00:00Z,4,0.066667
5577150313,2016-05-04T23:00:00Z,4,0.066667
5577150313,2016-05-11T05:00:00Z,4,0.066667
6117666160,2016-04-22T07:00:00Z,4,0.066667
6117666160,2016-04-23T22:00:00Z,4,0.066667
6117666160,2016-04-28T21:00:00Z,4,0.066667
6117666160,2016-04-29T09:00:00Z,4,0.066667
6117666160,2016-05-01T20:00:00Z,4,0.066667
6117666160,2016-05-06T20:00:00Z,4,0.066667
6290855005,2016-04-19T20:00:00Z,4,0.066667
6962181067,2016-04-13T14:00:00Z,4,0.066667
6962181067,2016-04-14T11:00:00Z,4,0.066667
6962181067,2016-04-14T18:00:00Z,4,0.066667
6962181067,2016-04-15T22:00:00Z,4,0.066667
6962181067,2016-04-17T22:00:00Z,4,0.066667
6962181067,2016-04-19T14:00:00Z,4,0.066667
6962181067,2016-04-20T22:00:00Z,4,0.066667
6962181067,2016-04-24T14:00:00Z,4,0.066667
6962181067,2016-04-24T22:00:00Z,4,0.066667
6962181067,2016-04-26T14:00:00Z,4,0.066667
6962181067,2016-04-27T06:00:00Z,4,0.066667
6962181067,2016-04-27T14:00:00Z,4,0.066667
6962181067,2016-04-29T21:00:00Z,4,0.066667
6962181067,2016-05-02T06:00:00Z,4,0.066667
6962181067,2016-05-04T06:00:00Z,4,0.066667
6962181067,2016-05-04T22:00:00Z,4,0.066667
6962181067,2016-05-07T08:00:00Z,4,0.066667
6962181067,2016-05-08T04:00:00Z,4,0.066667
6962181067,2016-05-09T13:00:00Z,4,0.066667
6962181067,2016-05-11T07:00:00Z,4,0.066667
7007744171,2016-04-14T14:00:00Z,4,0.066667
7007744171,2016-04-15T13:00:00Z,4,0.066667
7007744171,2016-04-17T20:00:00Z,4,0.066667
7007744171,2016-04-18T20:00:00Z,4,0.066667
7007744171,2016-04-20T15:00:00Z,4,0.066667
7007744171,2016-04-25T19:00:00Z,4,0.066667
7007744171,2016-04-26T08:00:00Z,4,0.066667
7007744171,2016-04-30T14:00:00Z,4,0.066667
7007744171,2016-05-03T19:00:00Z,4,0.066667
7086361926,2016-04-12T11:00:00Z,4,0.066667
7086361926,2016-04-14T22:00:00Z,4,0.066667
7086361926,2016-04-15T17:00:00Z,4,0.066667
7086361926,2016-04-18T10:00:00Z,4,0.066667
7086361926,2016-04-19T08:00:00Z,4,0.066667
7086361926,2016-04-20T08:00:00Z,4,0.066667
7086361926,2016-04-20T22:00:00Z,4,0.066667
7086361926,2016-04-21T06:00:00Z,4,0.066667
7086361926,2016-04-21T10:00:00Z,4,0.066667
7086361926,2016-04-21T11:00:00Z,4,0.066667
7086361926,2016-04-22T13:00:00Z,4,0.066667
7086361926,2016-04-22T14:00:00Z,4,0.066667
7086361926,2016-04-24T21:00:00Z,4,0.066667
7086361926,2016-04-25T10:00:00Z,4,0.066667
7086361926,2016-04-26T08:00:00Z,4,0.066667
7086361926,2016-04-27T11:00:00Z,4,0.066667
7086361926,2016-04-27T12:00:00Z,4,0.066667
7086361926,2016-05-01T23:00:00Z,4,0.066667
7086361926,2016-05-02T09:00:00Z,4,0.066667
7086361926,2016-05-03T11:00:00Z,4,0.066667
7086361926,2016-05-03T22:00:00Z,4,0.066667
7086361926,2016-05-04T22:00:00Z,4,0.066667
7086361926,2016-05-05T21:00:00Z,4,0.066667
7086361926,2016-05-06T00:00:00Z,4,0.066667
7086361926,2016-05-06T09:00:00Z,4,0.066667
7086361926,2016-05-07T09:00:00Z,4,0.066667
7086361926,2016-05-09T11:00:00Z,4,0.066667
7086361926,2016-05-10T10:00:00Z,4,0.066667
7086361926,2016-05-10T12:00:00Z,4,0.066667
7086361926,2016-05-10T14:00:00Z,4,0.066667
7086361926,2016-05-11T09:00:00Z,4,0.066667
7086361926,2016-05-12T10:00:00Z,4,0.066667
7086361926,2016-05-12T11:00:00Z,4,0.066667
8053475328,2016-04-12T20:00:00Z,4,0.066667
8053475328,2016-04-12T22:00:00Z,4,0.066667
8053475328,2016-04-13T10:00:00Z,4,0.066667
8053475328,2016-04-14T00:00:00Z,4,0.066667
8053475328,2016-04-14T02:00:00Z,4,0.066667
8053475328,2016-04-15T01:00:00Z,4,0.066667
8053475328,2016-04-16T12:00:00Z,4,0.066667
8053475328,2016-04-20T10:00:00Z,4,0.066667
8053475328,2016-04-22T11:00:00Z,4,0.066667
8053475328,2016-04-25T15:00:00Z,4,0.066667
8053475328,2016-04-26T02:00:00Z,4,0.066667
8053475328,2016-04-27T01:00:00Z,4,0.066667
8053475328,2016-04-30T00:00:00Z,4,0.066667
8053475328,2016-05-02T17:00:00Z,4,0.066667
8053475328,2016-05-04T17:00:00Z,4,0.066667
8053475328,2016-05-04T23:00:00Z,4,0.066667
8053475328,2016-05-06T01:00:00Z,4,0.066667
8053475328,2016-05-09T16:00:00Z,4,0.066667
8053475328,2016-05-09T23:00:00Z,4,0.066667
8053475328,2016-05-10T11:00:00Z,4,0.066667
8053475328,2016-05-10T12:00:00Z,4,0.066667
8053475328,2016-05-11T04:00:00Z,4,0.066667
8253242879,2016-04-15T21:00:00Z,4,0.066667
8253242879,2016-04-17T20:00:00Z,4,0.066667
8253242879,2016-04-18T23:00:00Z,4,0.066667
8253242879,2016-04-20T21:00:00Z,4,0.066667
8253242879,2016-04-20T23:00:00Z,4,0.066667
8253242879,2016-04-24T14:00:00Z,4,0.066667
8253242879,2016-04-24T15:00:00Z,4,0.066667
8253242879,2016-04-26T20:00:00Z,4,0.066667
8253242879,2016-04-27T18:00:00Z,4,0.066667
8253242879,2016-04-27T21:00:00Z,4,0.066667
8378563200,2016-04-12T12:00:00Z,4,0.066667
8378563200,2016-04-13T02:00:00Z,4,0.066667
8378563200,2016-04-14T16:00:00Z,4,0.066667
8378563200,2016-04-16T07:00:00Z,4,0.066667
8378563200,2016-04-19T15:00:00Z,4,0.066667
8378563200,2016-04-22T00:00:00Z,4,0.066667
8378563200,2016-04-22T18:00:00Z,4,0.066667
8378563200,2016-04-23T20:00:00Z,4,0.066667
8378563200,2016-04-24T09:00:00Z,4,0.066667
8378563200,2016-04-24T14:00:00Z,4,0.066667
8378563200,2016-04-24T19:00:00Z,4,0.066667
8378563200,2016-04-26T16:00:00Z,4,0.066667
8378563200,2016-04-28T06:00:00Z,4,0.066667
8378563200,2016-04-28T08:00:00Z,4,0.066667
8378563200,2016-04-29T12:00:00Z,4,0.066667
8378563200,2016-04-29T15:00:00Z,4,0.066667
8378563200,2016-04-30T20:00:00Z,4,0.066667
8378563200,2016-04-30T22:00:00Z,4,0.066667
8378563200,2016-05-01T10:00:00Z,4,0.066667
8378563200,2016-05-01T14:00:00Z,4,0.066667
8378563200,2016-05-04T21:00:00Z,4,0.066667
8378563200,2016-05-04T22:00:00Z,4,0.066667
8378563200,2016-05-06T12:00:00Z,4,0.066667
8378563200,2016-05-06T19:00:00Z,4,0.066667
8378563200,2016-05-07T08:00:00Z,4,0.066667
8378563200,2016-05-07T09:00:00Z,4,0.066667
8378563200,2016-05-07T10:00:00Z,4,0.066667
8378563200,2016-05-07T18:00:00Z,4,0.066667
8378563200,2016-05-07T20:00:00Z,4,0.066667
8378563200,2016-05-08T19:00:00Z,4,0.066667
8378563200,2016-05-09T22:00:00Z,4,0.066667
8378563200,2016-05-11T16:00:00Z,4,0.066667
8378563200,2016-05-11T23:00:00Z,4,0.066667
8378563200,2016-05-12T14:00:00Z,4,0.066667
8583815059,2016-04-12T21:00:00Z,4,0.066667
8583815059,2016-04-12T22:00:00Z,4,0.066667
8583815059,2016-04-14T09:00:00Z,4,0.066667
8583815059,2016-04-14T11:00:00Z,4,0.066667
8583815059,2016-04-15T09:00:00Z,4,0.066667
8583815059,2016-04-18T18:00:00Z,4,0.066667
8583815059,2016-04-19T19:00:00Z,4,0.066667
8583815059,2016-04-19T21:00:00Z,4,0.066667
8583815059,2016-04-21T11:00:00Z,4,0.066667
8583815059,2016-04-22T22:00:00Z,4,0.066667
8583815059,2016-04-24T11:00:00Z,4,0.066667
8583815059,2016-04-24T22:00:00Z,4,0.066667
8583815059,2016-04-27T17:00:00Z,4,0.066667
8583815059,2016-04-27T19:00:00Z,4,0.066667
8583815059,2016-04-27T20:00:00Z,4,0.066667
8583815059,2016-04-29T09:00:00Z,4,0.066667
8583815059,2016-04-29T20:00:00Z,4,0.066667
8583815059,2016-05-08T23:00:00Z,4,0.066667
8583815059,2016-05-11T09:00:00Z,4,0.066667
8792009665,2016-04-12T20:00:00Z,4,0.066667
8792009665,2016-04-13T10:00:00Z,4,0.066667
8792009665,2016-04-13T15:00:00Z,4,0.066667
8792009665,2016-04-13T17:00:00Z,4,0.066667
8792009665,2016-04-14T01:00:00Z,4,0.066667
8792009665,2016-04-15T03:00:00Z,4,0.066667
8792009665,2016-04-15T10:00:00Z,4,0.066667
8792009665,2016-04-15T12:00:00Z,4,0.066667
8792009665,2016-04-15T17:00:00Z,4,0.066667
8792009665,2016-04-15T23:00:00Z,4,0.066667
8792009665,2016-04-16T00:00:00Z,4,0.066667
8792009665,2016-04-22T01:00:00Z,4,0.066667
8792009665,2016-04-22T08:00:00Z,4,0.066667
8792009665,2016-04-22T22:00:00Z,4,0.066667
8792009665,2016-04-23T02:00:00Z,4,0.066667
8792009665,2016-04-23T22:00:00Z,4,0.066667
8792009665,2016-04-27T21:00:00Z,4,0.066667
8792009665,2016-04-29T02:00:00Z,4,0.066667
8792009665,2016-04-30T07:00:00Z,4,0.066667
8792009665,2016-05-01T13:00:00Z,4,0.066667
8792009665,2016-05-02T15:00:00Z,4,0.066667
8792009665,2016-05-02T22:00:00Z,4,0.066667
8792009665,2016-05-02T23:00:00Z,4,0.066667
8792009665,2016-05-03T20:00:00Z,4,0.066667
8792009665,2016-05-03T21:00:00Z,4,0.066667
8877689391,2016-04-15T14:00:00Z,4,0.066667
8877689391,2016-04-17T03:00:00Z,4,0.066667
8877689391,2016-04-18T06:00:00Z,4,0.066667
8877689391,2016-04-19T22:00:00Z,4,0.066667
8877689391,2016-04-20T22:00:00Z,4,0.066667
8877689391,2016-04-21T06:00:00Z,4,0.066667
8877689391,2016-04-24T07:00:00Z,4,0.066667
8877689391,2016-04-29T23:00:00Z,4,0.066667
8877689391,2016-05-06T20:00:00Z,4,0.066667
8877689391,2016-05-11T22:00:00Z,4,0.066667
8877689391,2016-05-12T09:00:00Z,4,0.066667
1503960366,2016-04-14T17:00:00Z,5,0.083333
1503960366,2016-04-15T01:00:00Z,5,0.083333
1503960366,2016-04-15T08:00:00Z,5,0.083333
1503960366,2016-04-16T23:00:00Z,5,0.083333
1503960366,2016-04-17T22:00:00Z,5,0.083333
1503960366,2016-04-20T13:00:00Z,5,0.083333
1503960366,2016-04-21T02:00:00Z,5,0.083333
1503960366,2016-04-21T17:00:00Z,5,0.083333
1503960366,2016-04-25T14:00:00Z,5,0.083333
1503960366,2016-04-26T17:00:00Z,5,0.083333
1503960366,2016-04-27T01:00:00Z,5,0.083333
1503960366,2016-04-28T15:00:00Z,5,0.083333
1503960366,2016-04-29T18:00:00Z,5,0.083333
1503960366,2016-04-30T20:00:00Z,5,0.083333
1503960366,2016-05-01T13:00:00Z,5,0.083333
1503960366,2016-05-03T03:00:00Z,5,0.083333
1503960366,2016-05-03T19:00:00Z,5,0.083333
1503960366,2016-05-08T16:00:00Z,5,0.083333
1503960366,2016-05-11T07:00:00Z,5,0.083333
1624580081,2016-04-12T12:00:00Z,5,0.083333
1624580081,2016-04-13T16:00:00Z,5,0.083333
1624580081,2016-04-13T17:00:00Z,5,0.083333
1624580081,2016-04-16T02:00:00Z,5,0.083333
1624580081,2016-04-16T12:00:00Z,5,0.083333
1624580081,2016-04-16T15:00:00Z,5,0.083333
1624580081,2016-04-17T00:00:00Z,5,0.083333
1624580081,2016-04-18T09:00:00Z,5,0.083333
1624580081,2016-04-20T23:00:00Z,5,0.083333
1624580081,2016-04-22T17:00:00Z,5,0.083333
1624580081,2016-04-27T15:00:00Z,5,0.083333
1624580081,2016-04-29T07:00:00Z,5,0.083333
1624580081,2016-04-30T20:00:00Z,5,0.083333
1624580081,2016-05-02T06:00:00Z,5,0.083333
1624580081,2016-05-02T20:00:00Z,5,0.083333
1624580081,2016-05-06T02:00:00Z,5,0.083333
1624580081,2016-05-06T13:00:00Z,5,0.083333
1624580081,2016-05-08T09:00:00Z,5,0.083333
1624580081,2016-05-08T12:00:00Z,5,0.083333
1624580081,2016-05-08T16:00:00Z,5,0.083333
1624580081,2016-05-09T02:00:00Z,5,0.083333
1624580081,2016-05-12T02:00:00Z,5,0.083333
1644430081,2016-04-12T17:00:00Z,5,0.083333
1644430081,2016-04-14T14:00:00Z,5,0.083333
1644430081,2016-04-15T22:00:00Z,5,0.083333
1644430081,2016-04-18T14:00:00Z,5,0.083333
1644430081,2016-04-18T16:00:00Z,5,0.083333
1644430081,2016-04-19T23:00:00Z,5,0.083333
1644430081,2016-04-20T00:00:00Z,5,0.083333
1644430081,2016-04-20T11:00:00Z,5,0.083333
1644430081,2016-04-20T16:00:00Z,5,0.083333
1644430081,2016-04-25T23:00:00Z,5,0.083333
1644430081,2016-04-26T11:00:00Z,5,0.083333
1644430081,2016-04-28T11:00:00Z,5,0.083333
1644430081,2016-04-28T14:00:00Z,5,0.083333
1644430081,2016-05-01T13:00:00Z,5,0.083333
1644430081,2016-05-03T09:00:00Z,5,0.083333
1644430081,2016-05-04T13:00:00Z,5,0.083333
1644430081,2016-05-06T22:00:00Z,5,0.083333
1644430081,2016-05-10T10:00:00Z,5,0.083333
1644430081,2016-05-11T11:00:00Z,5,0.083333
1844505072,2016-04-12T08:00:00Z,5,0.083333
1844505072,2016-04-16T15:00:00Z,5,0.083333
1844505072,2016-04-18T07:00:00Z,5,0.083333
1844505072,2016-04-23T13:00:00Z,5,0.083333
1844505072,2016-04-29T00:00:00Z,5,0.083333
1927972279,2016-04-12T16:00:00Z,5,0.083333
1927972279,2016-04-14T21:00:00Z,5,0.083333
1927972279,2016-04-15T04:00:00Z,5,0.083333
1927972279,2016-04-26T22:00:00Z,5,0.083333
1927972279,2016-04-28T15:00:00Z,5,0.083333
1927972279,2016-05-01T10:00:00Z,5,0.083333
1927972279,2016-05-02T14:00:00Z,5,0.083333
1927972279,2016-05-06T22:00:00Z,5,0.083333
2022484408,2016-04-13T10:00:00Z,5,0.083333
2022484408,2016-04-17T12:00:00Z,5,0.083333
2022484408,2016-04-17T20:00:00Z,5,0.083333
2022484408,2016-04-18T06:00:00Z,5,0.083333
2022484408,2016-04-26T20:00:00Z,5,0.083333
2022484408,2016-04-28T13:00:00Z,5,0.083333
2022484408,2016-05-03T21:00:00Z,5,0.083333
2026352035,2016-04-14T10:00:00Z,5,0.083333
2026352035,2016-04-15T13:00:00Z,5,0.083333
2026352035,2016-04-16T13:00:00Z,5,0.083333
2026352035,2016-04-16T16:00:00Z,5,0.083333
2026352035,2016-04-16T21:00:00Z,5,0.083333
2026352035,2016-04-16T22:00:00Z,5,0.083333
2026352035,2016-04-18T09:00:00Z,5,0.083333
2026352035,2016-04-19T17:00:00Z,5,0.083333
2026352035,2016-04-21T13:00:00Z,5,0.083333
2026352035,2016-04-21T16:00:00Z,5,0.083333
2026352035,2016-04-24T13:00:00Z,5,0.083333
2026352035,2016-04-28T09:00:00Z,5,0.083333
2026352035,2016-04-30T09:00:00Z,5,0.083333
2026352035,2016-05-01T21:00:00Z,5,0.083333
2026352035,2016-05-04T12:00:00Z,5,0.083333
2026352035,2016-05-04T21:00:00Z,5,0.083333
2026352035,2016-05-08T15:00:00Z,5,0.083333
2320127002,2016-04-13T05:00:00Z,5,0.083333
2320127002,2016-04-15T22:00:00Z,5,0.083333
2320127002,2016-04-17T01:00:00Z,5,0.083333
2320127002,2016-04-17T22:00:00Z,5,0.083333
2320127002,2016-04-19T00:00:00Z,5,0.083333
2320127002,2016-04-22T04:00:00Z,5,0.083333
2320127002,2016-04-25T19:00:00Z,5,0.083333
2320127002,2016-04-26T02:00:00Z,5,0.083333
2347167796,2016-04-13T11:00:00Z,5,0.083333
2347167796,2016-04-14T22:00:00Z,5,0.083333
2347167796,2016-04-18T17:00:00Z,5,0.083333
2347167796,2016-04-20T09:00:00Z,5,0.083333
2347167796,2016-04-20T11:00:00Z,5,0.083333
2347167796,2016-04-21T06:00:00Z,5,0.083333
2347167796,2016-04-21T17:00:00Z,5,0.083333
2347167796,2016-04-22T09:00:00Z,5,0.083333
2347167796,2016-04-22T20:00:00Z,5,0.083333
2347167796,2016-04-27T22:00:00Z,5,0.083333
2347167796,2016-04-28T21:00:00Z,5,0.083333
2873212765,2016-04-21T19:00:00Z,5,0.083333
2873212765,2016-04-23T20:00:00Z,5,0.083333
2873212765,2016-04-24T19:00:00Z,5,0.083333
2873212765,2016-04-28T16:00:00Z,5,0.083333
2873212765,2016-04-29T20:00:00Z,5,0.083333
2873212765,2016-05-01T16:00:00Z,5,0.083333
2873212765,2016-05-03T15:00:00Z,5,0.083333
2873212765,2016-05-06T14:00:00Z,5,0.083333
2873212765,2016-05-10T15:00:00Z,5,0.083333
3372868164,2016-04-12T22:00:00Z,5,0.083333
3372868164,2016-04-17T10:00:00Z,5,0.083333
3372868164,2016-04-17T22:00:00Z,5,0.083333
3372868164,2016-04-18T12:00:00Z,5,0.083333
3372868164,2016-04-18T22:00:00Z,5,0.083333
3372868164,2016-04-19T20:00:00Z,5,0.083333
3372868164,2016-04-20T22:00:00Z,5,0.083333
3372868164,2016-04-21T12:00:00Z,5,0.083333
3372868164,2016-04-21T21:00:00Z,5,0.083333
3372868164,2016-04-22T11:00:00Z,5,0.083333
3372868164,2016-04-23T22:00:00Z,5,0.083333
3372868164,2016-04-24T06:00:00Z,5,0.083333
3372868164,2016-04-25T22:00:00Z,5,0.083333
3372868164,2016-04-27T23:00:00Z,5,0.083333
3372868164,2016-04-30T06:00:00Z,5,0.083333
3372868164,2016-04-30T21:00:00Z,5,0.083333
3372868164,2016-05-01T10:00:00Z,5,0.083333
3977333714,2016-04-12T15:00:00Z,5,0.083333
3977333714,2016-04-12T16:00:00Z,5,0.083333
3977333714,2016-04-13T11:00:00Z,5,0.083333
3977333714,2016-04-15T01:00:00Z,5,0.083333
3977333714,2016-04-25T09:00:00Z,5,0.083333
3977333714,2016-04-25T19:00:00Z,5,0.083333
3977333714,2016-04-29T13:00:00Z,5,0.083333
3977333714,2016-04-30T09:00:00Z,5,0.083333
3977333714,2016-04-30T22:00:00Z,5,0.083333
3977333714,2016-05-02T00:00:00Z,5,0.083333
3977333714,2016-05-02T11:00:00Z,5,0.083333
3977333714,2016-05-03T12:00:00Z,5,0.083333
3977333714,2016-05-04T20:00:00Z,5,0.083333
3977333714,2016-05-06T11:00:00Z,5,0.083333
3977333714,2016-05-06T23:00:00Z,5,0.083333
3977333714,2016-05-08T19:00:00Z,5,0.083333
3977333714,2016-05-09T11:00:00Z,5,0.083333
4020332650,2016-04-16T00:00:00Z,5,0.083333
4020332650,2016-05-02T23:00:00Z,5,0.083333
4020332650,2016-05-04T09:00:00Z,5,0.083333
4020332650,2016-05-04T11:00:00Z,5,0.083333
4020332650,2016-05-08T00:00:00Z,5,0.083333
4020332650,2016-05-10T14:00:00Z,5,0.083333
4020332650,2016-05-10T22:00:00Z,5,0.083333
4020332650,2016-05-11T11:00:00Z,5,0.083333
4057192912,2016-04-12T12:00:00Z,5,0.083333
4057192912,2016-04-12T17:00:00Z,5,0.083333
4057192912,2016-04-15T14:00:00Z,5,0.083333
4319703577,2016-04-14T21:00:00Z,5,0.083333
4319703577,2016-04-15T13:00:00Z,5,0.083333
4319703577,2016-04-19T21:00:00Z,5,0.083333
4319703577,2016-04-21T14:00:00Z,5,0.083333
4319703577,2016-04-21T18:00:00Z,5,0.083333
4319703577,2016-04-22T09:00:00Z,5,0.083333
4319703577,2016-04-23T22:00:00Z,5,0.083333
4319703577,2016-04-24T21:00:00Z,5,0.083333
4319703577,2016-04-25T23:00:00Z,5,0.083333
4319703577,2016-04-26T07:00:00Z,5,0.083333
4319703577,2016-04-28T04:00:00Z,5,0.083333
4319703577,2016-04-29T22:00:00Z,5,0.083333
4319703577,2016-05-01T08:00:00Z,5,0.083333
4319703577,2016-05-01T10:00:00Z,5,0.083333
4319703577,2016-05-01T11:00:00Z,5,0.083333
4319703577,2016-05-03T21:00:00Z,5,0.083333
4319703577,2016-05-04T21:00:00Z,5,0.083333
4319703577,2016-05-05T08:00:00Z,5,0.083333
4319703577,2016-05-06T09:00:00Z,5,0.083333
4319703577,2016-05-10T09:00:00Z,5,0.083333
4388161847,2016-04-14T07:00:00Z,5,0.083333
4388161847,2016-04-14T20:00:00Z,5,0.083333
4388161847,2016-04-15T09:00:00Z,5,0.083333
4388161847,2016-04-20T21:00:00Z,5,0.083333
4388161847,2016-04-21T14:00:00Z,5,0.083333
4388161847,2016-04-22T11:00:00Z,5,0.083333
4388161847,2016-04-24T11:00:00Z,5,0.083333
4388161847,2016-04-25T08:00:00Z,5,0.083333
4388161847,2016-04-27T08:00:00Z,5,0.083333
4388161847,2016-04-29T21:00:00Z,5,0.083333
4388161847,2016-05-01T01:00:00Z,5,0.083333
4388161847,2016-05-01T18:00:00Z,5,0.083333
4388161847,2016-05-02T15:00:00Z,5,0.083333
4388161847,2016-05-04T15:00:00Z,5,0.083333
4388161847,2016-05-04T22:00:00Z,5,0.083333
4388161847,2016-05-06T13:00:00Z,5,0.083333
4388161847,2016-05-11T11:00:00Z,5,0.083333
4445114986,2016-04-12T07:00:00Z,5,0.083333
4445114986,2016-04-12T08:00:00Z,5,0.083333
4445114986,2016-04-12T14:00:00Z,5,0.083333
4445114986,2016-04-13T13:00:00Z,5,0.083333
4445114986,2016-04-19T14:00:00Z,5,0.083333
4445114986,2016-04-19T18:00:00Z,5,0.083333
4445114986,2016-04-19T22:00:00Z,5,0.083333
4445114986,2016-04-20T02:00:00Z,5,0.083333
4445114986,2016-04-20T15:00:00Z,5,0.083333
4445114986,2016-04-25T01:00:00Z,5,0.083333
4445114986,2016-05-02T11:00:00Z,5,0.083333
4445114986,2016-05-05T01:00:00Z,5,0.083333
4445114986,2016-05-06T11:00:00Z,5,0.083333
4445114986,2016-05-07T02:00:00Z,5,0.083333
4445114986,2016-05-10T01:00:00Z,5,0.083333
4445114986,2016-05-10T10:00:00Z,5,0.083333
4558609924,2016-04-20T16:00:00Z,5,0.083333
4558609924,2016-04-23T01:00:00Z,5,0.083333
4558609924,2016-04-25T00:00:00Z,5,0.083333
4558609924,2016-04-29T22:00:00Z,5,0.083333
4558609924,2016-05-01T20:00:00Z,5,0.083333
4558609924,2016-05-04T13:00:00Z,5,0.083333
4558609924,2016-05-10T20:00:00Z,5,0.083333
4558609924,2016-05-10T23:00:00Z,5,0.083333
4558609924,2016-05-11T00:00:00Z,5,0.083333
4702921684,2016-04-19T15:00:00Z,5,0.083333
4702921684,2016-04-21T13:00:00Z,5,0.083333
4702921684,2016-04-25T07:00:00Z,5,0.083333
4702921684,2016-04-25T08:00:00Z,5,0.083333
4702921684,2016-04-27T10:00:00Z,5,0.083333
4702921684,2016-04-28T08:00:00Z,5,0.083333
4702921684,2016-04-28T10:00:00Z,5,0.083333
4702921684,2016-05-03T08:00:00Z,5,0.083333
4702921684,2016-05-03T11:00:00Z,5,0.083333
4702921684,2016-05-05T11:00:00Z,5,0.083333
4702921684,2016-05-10T09:00:00Z,5,0.083333
