Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,DayOfWeek,Hour
5577150313,2016-04-19 07:00:00,359,115,1.916667,3910,Tuesday,7
5577150313,2016-04-19 08:00:00,247,65,1.083333,1704,Tuesday,8
5577150313,2016-04-19 09:00:00,102,2,0.033333,9,Tuesday,9
5577150313,2016-04-19 10:00:00,123,8,0.133333,176,Tuesday,10
5577150313,2016-04-19 11:00:00,106,5,0.083333,69,Tuesday,11
5577150313,2016-04-19 12:00:00,187,19,0.316667,929,Tuesday,12
5577150313,2016-04-19 13:00:00,139,16,0.266667,257,Tuesday,13
5577150313,2016-04-19 14:00:00,314,81,1.35,2181,Tuesday,14
5577150313,2016-04-19 15:00:00,203,21,0.35,393,Tuesday,15
5577150313,2016-04-19 16:00:00,167,20,0.333333,249,Tuesday,16
5577150313,2016-04-19 17:00:00,101,0,0.0,0,Tuesday,17
5577150313,2016-04-19 18:00:00,114,8,0.133333,142,Tuesday,18
5577150313,2016-04-19 19:00:00,102,5,0.083333,114,Tuesday,19
5577150313,2016-04-19 20:00:00,414,105,1.75,2303,Tuesday,20
5577150313,2016-04-19 21:00:00,104,5,0.083333,74,Tuesday,21
5577150313,2016-04-19 22:00:00,82,2,0.033333,14,Tuesday,22
5577150313,2016-04-19 23:00:00,81,1,0.016667,12,Tuesday,23
5577150313,2016-04-20 00:00:00,78,0,0.0,0,Wednesday,0
5577150313,2016-04-20 01:00:00,76,0,0.0,0,Wednesday,1
5577150313,2016-04-20 02:00:00,78,1,0.016667,6,Wednesday,2
5577150313,2016-04-20 03:00:00,78,1,0.016667,4,Wednesday,3
5577150313,2016-04-20 04:00:00,78,1,0.016667,9,Wednesday,4
5577150313,2016-04-20 05:00:00,76,0,0.0,0,Wednesday,5
5577150313,2016-04-20 06:00:00,76,0,0.0,0,Wednesday,6
5577150313,2016-04-20 07:00:00,76,0,0.0,0,Wednesday,7
5577150313,2016-04-20 08:00:00,430,124,2.066667,4000,Wednesday,8
5577150313,2016-04-20 09:00:00,240,46,0.766667,702,Wednesday,9
5577150313,2016-04-20 10:00:00,218,42,0.7,536,Wednesday,10
5577150313,2016-04-20 11:00:00,149,29,0.483333,307,Wednesday,11
5577150313,2016-04-20 12:00:00,169,30,0.5,283,Wednesday,12
5577150313,2016-04-20 13:00:00,148,17,0.283333,499,Wednesday,13
5577150313,2016-04-20 14:00:00,138,12,0.2,343,Wednesday,14
5577150313,2016-04-20 15:00:00,95,1,0.016667,5,Wednesday,15
5577150313,2016-04-20 16:00:00,149,12,0.2,353,Wednesday,16
5577150313,2016-04-20 17:00:00,106,7,0.116667,60,Wednesday,17
5577150313,2016-04-20 18:00:00,147,21,0.35,342,Wednesday,18
5577150313,2016-04-20 19:00:00,190,41,0.683333,435,Wednesday,19
5577150313,2016-04-20 20:00:00,135,12,0.2,281,Wednesday,20
5577150313,2016-04-20 21:00:00,83,2,0.033333,27,Wednesday,21
5577150313,2016-04-20 22:00:00,96,5,0.083333,83,Wednesday,22
5577150313,2016-04-20 23:00:00,82,2,0.033333,55,Wednesday,23
5577150313,2016-04-21 00:00:00,79,0,0.0,0,Thursday,0
5577150313,2016-04-21 01:00:00,76,0,0.0,0,Thursday,1
5577150313,2016-04-21 02:00:00,79,1,0.016667,5,Thursday,2
5577150313,2016-04-21 03:00:00,78,1,0.016667,6,Thursday,3
5577150313,2016-04-21 04:00:00,76,0,0.0,0,Thursday,4
5577150313,2016-04-21 05:00:00,79,1,0.016667,5,Thursday,5
5577150313,2016-04-21 06:00:00,511,154,2.566667,2017,Thursday,6
5577150313,2016-04-21 07:00:00,182,34,0.566667,326,Thursday,7
5577150313,2016-04-21 08:00:00,136,11,0.183333,382,Thursday,8
5577150313,2016-04-21 09:00:00,131,12,0.2,230,Thursday,9
5577150313,2016-04-21 10:00:00,97,0,0.0,0,Thursday,10
5577150313,2016-04-21 11:00:00,334,70,1.166667,1738,Thursday,11
5577150313,2016-04-21 12:00:00,108,7,0.116667,64,Thursday,12
5577150313,2016-04-21 13:00:00,149,11,0.183333,236,Thursday,13
5577150313,2016-04-21 14:00:00,241,46,0.766667,1409,Thursday,14
5577150313,2016-04-21 15:00:00,336,88,1.466667,2020,Thursday,15
5577150313,2016-04-21 16:00:00,288,62,1.033333,477,Thursday,16
5577150313,2016-04-21 17:00:00,265,56,0.933333,640,Thursday,17
5577150313,2016-04-21 18:00:00,112,7,0.116667,101,Thursday,18
5577150313,2016-04-21 19:00:00,272,71,1.183333,788,Thursday,19
5577150313,2016-04-21 20:00:00,131,10,0.166667,239,Thursday,20
5577150313,2016-04-21 21:00:00,80,1,0.016667,8,Thursday,21
5577150313,2016-04-21 22:00:00,102,10,0.166667,139,Thursday,22
5577150313,2016-04-21 23:00:00,77,0,0.0,0,Thursday,23
5577150313,2016-04-22 00:00:00,78,1,0.016667,9,Friday,0
5577150313,2016-04-22 01:00:00,77,0,0.0,0,Friday,1
5577150313,2016-04-22 02:00:00,77,0,0.0,0,Friday,2
5577150313,2016-04-22 03:00:00,97,8,0.133333,206,Friday,3
5577150313,2016-04-22 04:00:00,76,0,0.0,0,Friday,4
5577150313,2016-04-22 05:00:00,137,20,0.333333,608,Friday,5
5577150313,2016-04-22 06:00:00,456,126,2.1,2196,Friday,6
5577150313,2016-04-22 07:00:00,163,25,0.416667,432,Friday,7
5577150313,2016-04-22 08:00:00,152,13,0.216667,315,Friday,8
5577150313,2016-04-22 09:00:00,140,16,0.266667,293,Friday,9
5577150313,2016-04-22 10:00:00,132,18,0.3,271,Friday,10
5577150313,2016-04-22 11:00:00,155,21,0.35,335,Friday,11
5577150313,2016-04-22 12:00:00,154,29,0.483333,540,Friday,12
5577150313,2016-04-22 13:00:00,85,2,0.033333,49,Friday,13
5577150313,2016-04-22 14:00:00,83,2,0.033333,37,Friday,14
5577150313,2016-04-22 15:00:00,81,1,0.016667,9,Friday,15
5577150313,2016-04-22 16:00:00,90,5,0.083333,88,Friday,16
5577150313,2016-04-22 17:00:00,131,14,0.233333,316,Friday,17
5577150313,2016-04-22 18:00:00,164,29,0.483333,663,Friday,18
5577150313,2016-04-22 19:00:00,162,28,0.466667,714,Friday,19
5577150313,2016-04-22 20:00:00,185,39,0.65,874,Friday,20
5577150313,2016-04-22 21:00:00,82,1,0.016667,92,Friday,21
5577150313,2016-04-22 22:00:00,221,40,0.666667,536,Friday,22
5577150313,2016-04-22 23:00:00,105,8,0.133333,117,Friday,23
5577150313,2016-04-23 00:00:00,78,1,0.016667,6,Saturday,0
5577150313,2016-04-23 01:00:00,79,0,0.0,0,Saturday,1
5577150313,2016-04-23 02:00:00,78,1,0.016667,9,Saturday,2
5577150313,2016-04-23 03:00:00,78,0,0.0,0,Saturday,3
5577150313,2016-04-23 04:00:00,82,2,0.033333,41,Saturday,4
5577150313,2016-04-23 05:00:00,76,0,0.0,0,Saturday,5
5577150313,2016-04-23 06:00:00,111,10,0.166667,193,Saturday,6
5577150313,2016-04-23 07:00:00,185,41,0.683333,325,Saturday,7
5577150313,2016-04-23 08:00:00,89,4,0.066667,56,Saturday,8
5577150313,2016-04-23 09:00:00,121,11,0.183333,346,Saturday,9
5577150313,2016-04-23 10:00:00,243,33,0.55,973,Saturday,10
5577150313,2016-04-23 11:00:00,160,17,0.283333,550,Saturday,11
5577150313,2016-04-23 12:00:00,122,10,0.166667,376,Saturday,12
5577150313,2016-04-23 13:00:00,154,17,0.283333,407,Saturday,13
5577150313,2016-04-23 14:00:00,88,3,0.05,63,Saturday,14
5577150313,2016-04-23 15:00:00,263,71,1.183333,1764,Saturday,15
5577150313,2016-04-23 16:00:00,117,9,0.15,175,Saturday,16
5577150313,2016-04-23 17:00:00,199,29,0.483333,854,Saturday,17
5577150313,2016-04-23 18:00:00,217,26,0.433333,628,Saturday,18
5577150313,2016-04-23 19:00:00,206,32,0.533333,267,Saturday,19
5577150313,2016-04-23 20:00:00,163,23,0.383333,556,Saturday,20
5577150313,2016-04-23 21:00:00,87,1,0.016667,31,Saturday,21
5577150313,2016-04-23 22:00:00,79,1,0.016667,7,Saturday,22
5577150313,2016-04-23 23:00:00,78,1,0.016667,11,Saturday,23
5577150313,2016-04-24 00:00:00,77,0,0.0,0,Sunday,0
5577150313,2016-04-24 01:00:00,89,4,0.066667,44,Sunday,1
5577150313,2016-04-24 02:00:00,84,3,0.05,58,Sunday,2
5577150313,2016-04-24 03:00:00,77,0,0.0,0,Sunday,3
5577150313,2016-04-24 04:00:00,77,0,0.0,0,Sunday,4
5577150313,2016-04-24 05:00:00,76,0,0.0,0,Sunday,5
5577150313,2016-04-24 06:00:00,78,1,0.016667,10,Sunday,6
5577150313,2016-04-24 07:00:00,134,23,0.383333,206,Sunday,7
5577150313,2016-04-24 08:00:00,136,24,0.4,175,Sunday,8
5577150313,2016-04-24 09:00:00,122,14,0.233333,329,Sunday,9
5577150313,2016-04-24 10:00:00,370,117,1.95,2833,Sunday,10
5577150313,2016-04-24 11:00:00,512,170,2.833333,3857,Sunday,11
5577150313,2016-04-24 12:00:00,130,22,0.366667,191,Sunday,12
5577150313,2016-04-24 13:00:00,130,9,0.15,280,Sunday,13
5577150313,2016-04-24 14:00:00,187,23,0.383333,399,Sunday,14
5577150313,2016-04-24 15:00:00,525,159,2.65,3393,Sunday,15
5577150313,2016-04-24 16:00:00,335,87,1.45,1512,Sunday,16
5577150313,2016-04-24 17:00:00,447,126,2.1,1154,Sunday,17
5577150313,2016-04-24 18:00:00,189,39,0.65,399,Sunday,18
5577150313,2016-04-24 19:00:00,239,62,1.033333,629,Sunday,19
5577150313,2016-04-24 20:00:00,114,6,0.1,138,Sunday,20
5577150313,2016-04-24 21:00:00,102,8,0.133333,108,Sunday,21
5577150313,2016-04-24 22:00:00,81,2,0.033333,17,Sunday,22
5577150313,2016-04-24 23:00:00,81,2,0.033333,32,Sunday,23
5577150313,2016-04-25 00:00:00,78,1,0.016667,7,Monday,0
5577150313,2016-04-25 01:00:00,76,0,0.0,0,Monday,1
5577150313,2016-04-25 02:00:00,76,0,0.0,0,Monday,2
5577150313,2016-04-25 03:00:00,78,1,0.016667,7,Monday,3
5577150313,2016-04-25 04:00:00,78,1,0.016667,11,Monday,4
5577150313,2016-04-25 05:00:00,90,7,0.116667,99,Monday,5
5577150313,2016-04-25 06:00:00,408,122,2.033333,1597,Monday,6
5577150313,2016-04-25 07:00:00,183,36,0.6,657,Monday,7
5577150313,2016-04-25 08:00:00,120,10,0.166667,304,Monday,8
5577150313,2016-04-25 09:00:00,108,4,0.066667,83,Monday,9
5577150313,2016-04-25 10:00:00,290,76,1.266667,253,Monday,10
5577150313,2016-04-25 11:00:00,191,36,0.6,568,Monday,11
5577150313,2016-04-25 12:00:00,195,25,0.416667,236,Monday,12
5577150313,2016-04-25 13:00:00,194,25,0.416667,202,Monday,13
5577150313,2016-04-25 14:00:00,120,6,0.1,211,Monday,14
5577150313,2016-04-25 15:00:00,114,8,0.133333,190,Monday,15
5577150313,2016-04-25 16:00:00,166,29,0.483333,365,Monday,16
5577150313,2016-04-25 17:00:00,129,11,0.183333,449,Monday,17
5577150313,2016-04-25 18:00:00,97,6,0.1,86,Monday,18
5577150313,2016-04-25 19:00:00,213,49,0.816667,734,Monday,19
5577150313,2016-04-25 20:00:00,118,12,0.2,229,Monday,20
5577150313,2016-04-25 21:00:00,93,6,0.1,95,Monday,21
5577150313,2016-04-25 22:00:00,83,2,0.033333,10,Monday,22
5577150313,2016-04-25 23:00:00,76,0,0.0,0,Monday,23
5577150313,2016-04-26 00:00:00,79,1,0.016667,42,Tuesday,0
5577150313,2016-04-26 01:00:00,76,0,0.0,0,Tuesday,1
5577150313,2016-04-26 02:00:00,77,0,0.0,0,Tuesday,2
5577150313,2016-04-26 03:00:00,76,0,0.0,0,Tuesday,3
5577150313,2016-04-26 04:00:00,81,3,0.05,20,Tuesday,4
5577150313,2016-04-26 05:00:00,230,60,1.0,884,Tuesday,5
5577150313,2016-04-26 06:00:00,296,81,1.35,1128,Tuesday,6
5577150313,2016-04-26 07:00:00,124,10,0.166667,212,Tuesday,7
5577150313,2016-04-26 08:00:00,155,15,0.25,129,Tuesday,8
5577150313,2016-04-26 09:00:00,102,5,0.083333,10,Tuesday,9
5577150313,2016-04-26 10:00:00,112,8,0.133333,168,Tuesday,10
5577150313,2016-04-26 11:00:00,128,14,0.233333,280,Tuesday,11
5577150313,2016-04-26 12:00:00,169,26,0.433333,596,Tuesday,12
5577150313,2016-04-26 13:00:00,197,36,0.6,125,Tuesday,13
5577150313,2016-04-26 14:00:00,148,11,0.183333,265,Tuesday,14
5577150313,2016-04-26 15:00:00,111,8,0.133333,117,Tuesday,15
5577150313,2016-04-26 16:00:00,114,8,0.133333,205,Tuesday,16
5577150313,2016-04-26 17:00:00,86,0,0.0,0,Tuesday,17
5577150313,2016-04-26 18:00:00,115,7,0.116667,298,Tuesday,18
5577150313,2016-04-26 19:00:00,152,17,0.283333,368,Tuesday,19
5577150313,2016-04-26 20:00:00,212,42,0.7,370,Tuesday,20
5577150313,2016-04-26 21:00:00,93,6,0.1,77,Tuesday,21
5577150313,2016-04-26 22:00:00,76,0,0.0,0,Tuesday,22
5577150313,2016-04-26 23:00:00,79,1,0.016667,31,Tuesday,23
5577150313,2016-04-27 00:00:00,76,0,0.0,0,Wednesday,0
5577150313,2016-04-27 01:00:00,78,1,0.016667,5,Wednesday,1
5577150313,2016-04-27 02:00:00,77,0,0.0,0,Wednesday,2
5577150313,2016-04-27 03:00:00,76,0,0.0,0,Wednesday,3
5577150313,2016-04-27 04:00:00,76,0,0.0,0,Wednesday,4
5577150313,2016-04-27 05:00:00,108,11,0.183333,313,Wednesday,5
5577150313,2016-04-27 06:00:00,430,127,2.116667,2153,Wednesday,6
5577150313,2016-04-27 07:00:00,141,13,0.216667,286,Wednesday,7
5577150313,2016-04-27 08:00:00,128,12,0.2,290,Wednesday,8
5577150313,2016-04-27 09:00:00,167,16,0.266667,429,Wednesday,9
5577150313,2016-04-27 10:00:00,107,8,0.133333,92,Wednesday,10
5577150313,2016-04-27 11:00:00,137,15,0.25,207,Wednesday,11
5577150313,2016-04-27 12:00:00,116,8,0.133333,168,Wednesday,12
5577150313,2016-04-27 13:00:00,109,7,0.116667,117,Wednesday,13
5577150313,2016-04-27 14:00:00,98,3,0.05,15,Wednesday,14
5577150313,2016-04-27 15:00:00,188,22,0.366667,382,Wednesday,15
5577150313,2016-04-27 16:00:00,150,17,0.283333,350,Wednesday,16
5577150313,2016-04-27 17:00:00,113,7,0.116667,252,Wednesday,17
5577150313,2016-04-27 18:00:00,172,29,0.483333,418,Wednesday,18
5577150313,2016-04-27 19:00:00,387,97,1.616667,939,Wednesday,19
5577150313,2016-04-27 20:00:00,90,3,0.05,61,Wednesday,20
5577150313,2016-04-27 21:00:00,99,8,0.133333,203,Wednesday,21
5577150313,2016-04-27 22:00:00,91,6,0.1,118,Wednesday,22
5577150313,2016-04-27 23:00:00,78,1,0.016667,7,Wednesday,23
5577150313,2016-04-28 00:00:00,80,1,0.016667,10,Thursday,0
5577150313,2016-04-28 01:00:00,79,0,0.0,0,Thursday,1
5577150313,2016-04-28 02:00:00,78,1,0.016667,4,Thursday,2
5577150313,2016-04-28 03:00:00,76,0,0.0,0,Thursday,3
5577150313,2016-04-28 04:00:00,76,0,0.0,0,Thursday,4
5577150313,2016-04-28 05:00:00,169,23,0.383333,1064,Thursday,5
5577150313,2016-04-28 06:00:00,381,115,1.916667,1556,Thursday,6
5577150313,2016-04-28 07:00:00,213,48,0.8,356,Thursday,7
5577150313,2016-04-28 08:00:00,144,12,0.2,238,Thursday,8
5577150313,2016-04-28 09:00:00,100,5,0.083333,117,Thursday,9
5577150313,2016-04-28 10:00:00,111,11,0.183333,100,Thursday,10
5577150313,2016-04-28 11:00:00,312,65,1.083333,1635,Thursday,11
5577150313,2016-04-28 12:00:00,76,0,0.0,0,Thursday,12
5577150313,2016-04-28 13:00:00,189,42,0.7,1001,Thursday,13
5577150313,2016-04-28 14:00:00,199,27,0.45,1076,Thursday,14
5577150313,2016-04-28 15:00:00,187,33,0.55,511,Thursday,15
5577150313,2016-04-28 16:00:00,110,6,0.1,106,Thursday,16
5577150313,2016-04-28 17:00:00,174,36,0.6,526,Thursday,17
5577150313,2016-04-28 18:00:00,105,8,0.133333,153,Thursday,18
5577150313,2016-04-28 19:00:00,331,82,1.366667,1035,Thursday,19
5577150313,2016-04-28 20:00:00,132,17,0.283333,241,Thursday,20
5577150313,2016-04-28 21:00:00,106,8,0.133333,112,Thursday,21
5577150313,2016-04-28 22:00:00,76,0,0.0,0,Thursday,22
5577150313,2016-04-28 23:00:00,77,0,0.0,0,Thursday,23
5577150313,2016-04-29 00:00:00,76,0,0.0,0,Friday,0
5577150313,2016-04-29 01:00:00,82,2,0.033333,58,Friday,1
5577150313,2016-04-29 02:00:00,76,0,0.0,0,Friday,2
5577150313,2016-04-29 03:00:00,77,0,0.0,0,Friday,3
5577150313,2016-04-29 04:00:00,76,0,0.0,0,Friday,4
5577150313,2016-04-29 05:00:00,81,2,0.033333,31,Friday,5
5577150313,2016-04-29 06:00:00,411,107,1.783333,1744,Friday,6
5577150313,2016-04-29 07:00:00,239,56,0.933333,562,Friday,7
5577150313,2016-04-29 08:00:00,117,9,0.15,148,Friday,8
5577150313,2016-04-29 09:00:00,153,17,0.283333,383,Friday,9
5577150313,2016-04-29 10:00:00,136,17,0.283333,158,Friday,10
5577150313,2016-04-29 11:00:00,154,22,0.366667,252,Friday,11
5577150313,2016-04-29 12:00:00,150,15,0.25,353,Friday,12
5577150313,2016-04-29 13:00:00,87,3,0.05,86,Friday,13
5577150313,2016-04-29 14:00:00,93,3,0.05,68,Friday,14
5577150313,2016-04-29 15:00:00,102,6,0.1,80,Friday,15
5577150313,2016-04-29 16:00:00,112,7,0.116667,119,Friday,16
5577150313,2016-04-29 17:00:00,91,3,0.05,143,Friday,17
5577150313,2016-04-29 18:00:00,142,19,0.316667,413,Friday,18
5577150313,2016-04-29 19:00:00,372,105,1.75,1014,Friday,19
5577150313,2016-04-29 20:00:00,463,129,2.15,2206,Friday,20
5577150313,2016-04-29 21:00:00,88,2,0.033333,28,Friday,21
5577150313,2016-04-29 22:00:00,89,4,0.066667,78,Friday,22
5577150313,2016-04-29 23:00:00,76,0,0.0,0,Friday,23
5577150313,2016-04-30 00:00:00,77,0,0.0,0,Saturday,0
5577150313,2016-04-30 01:00:00,76,0,0.0,0,Saturday,1
5577150313,2016-04-30 02:00:00,77,0,0.0,0,Saturday,2
5577150313,2016-04-30 03:00:00,76,0,0.0,0,Saturday,3
5577150313,2016-04-30 04:00:00,76,0,0.0,0,Saturday,4
5577150313,2016-04-30 05:00:00,79,1,0.016667,9,Saturday,5
5577150313,2016-04-30 06:00:00,90,5,0.083333,86,Saturday,6
5577150313,2016-04-30 07:00:00,112,10,0.166667,199,Saturday,7
5577150313,2016-04-30 08:00:00,125,9,0.15,256,Saturday,8
5577150313,2016-04-30 09:00:00,98,4,0.066667,72,Saturday,9
5577150313,2016-04-30 10:00:00,390,109,1.816667,1228,Saturday,10
5577150313,2016-04-30 11:00:00,519,160,2.666667,2444,Saturday,11
5577150313,2016-04-30 12:00:00,253,57,0.95,952,Saturday,12
5577150313,2016-04-30 13:00:00,332,89,1.483333,1031,Saturday,13
5577150313,2016-04-30 14:00:00,299,65,1.083333,621,Saturday,14
5577150313,2016-04-30 15:00:00,130,12,0.2,240,Saturday,15
5577150313,2016-04-30 16:00:00,87,5,0.083333,36,Saturday,16
5577150313,2016-04-30 17:00:00,154,15,0.25,390,Saturday,17
5577150313,2016-04-30 18:00:00,586,176,2.933333,2249,Saturday,18
5577150313,2016-04-30 19:00:00,410,121,2.016667,1832,Saturday,19
5577150313,2016-04-30 20:00:00,139,14,0.233333,278,Saturday,20
5577150313,2016-04-30 21:00:00,126,12,0.2,259,Saturday,21
5577150313,2016-04-30 22:00:00,102,7,0.116667,125,Saturday,22
5577150313,2016-04-30 23:00:00,89,3,0.05,56,Saturday,23
5577150313,2016-05-01 00:00:00,76,0,0.0,0,Sunday,0
5577150313,2016-05-01 01:00:00,78,1,0.016667,8,Sunday,1
5577150313,2016-05-01 02:00:00,80,2,0.033333,11,Sunday,2
5577150313,2016-05-01 03:00:00,78,0,0.0,0,Sunday,3
5577150313,2016-05-01 04:00:00,76,0,0.0,0,Sunday,4
5577150313,2016-05-01 05:00:00,76,0,0.0,0,Sunday,5
5577150313,2016-05-01 06:00:00,105,4,0.066667,133,Sunday,6
5577150313,2016-05-01 07:00:00,86,3,0.05,21,Sunday,7
5577150313,2016-05-01 08:00:00,335,93,1.55,1404,Sunday,8
5577150313,2016-05-01 09:00:00,374,106,1.766667,2010,Sunday,9
5577150313,2016-05-01 10:00:00,524,173,2.883333,2161,Sunday,10
5577150313,2016-05-01 11:00:00,467,154,2.566667,2110,Sunday,11
5577150313,2016-05-01 12:00:00,159,22,0.366667,230,Sunday,12
5577150313,2016-05-01 13:00:00,155,17,0.283333,369,Sunday,13
5577150313,2016-05-01 14:00:00,177,27,0.45,643,Sunday,14
5577150313,2016-05-01 15:00:00,137,14,0.233333,281,Sunday,15
5577150313,2016-05-01 16:00:00,308,76,1.266667,1028,Sunday,16
5577150313,2016-05-01 17:00:00,130,11,0.183333,288,Sunday,17
5577150313,2016-05-01 18:00:00,371,93,1.55,1098,Sunday,18
5577150313,2016-05-01 19:00:00,395,98,1.633333,1388,Sunday,19
5577150313,2016-05-01 20:00:00,106,5,0.083333,108,Sunday,20
5577150313,2016-05-01 21:00:00,96,4,0.066667,71,Sunday,21
5577150313,2016-05-01 22:00:00,76,0,0.0,0,Sunday,22
5577150313,2016-05-01 23:00:00,80,1,0.016667,6,Sunday,23
5577150313,2016-05-02 00:00:00,76,0,0.0,0,Monday,0
5577150313,2016-05-02 01:00:00,76,0,0.0,0,Monday,1
5577150313,2016-05-02 02:00:00,84,3,0.05,67,Monday,2
5577150313,2016-05-02 03:00:00,76,0,0.0,0,Monday,3
5577150313,2016-05-02 04:00:00,76,0,0.0,0,Monday,4
5577150313,2016-05-02 05:00:00,79,1,0.016667,8,Monday,5
5577150313,2016-05-02 06:00:00,413,118,1.966667,1856,Monday,6
5577150313,2016-05-02 07:00:00,244,59,0.983333,556,Monday,7
5577150313,2016-05-02 08:00:00,116,10,0.166667,210,Monday,8
5577150313,2016-05-02 09:00:00,106,4,0.066667,74,Monday,9
5577150313,2016-05-02 10:00:00,186,28,0.466667,448,Monday,10
5577150313,2016-05-02 11:00:00,129,15,0.25,391,Monday,11
5577150313,2016-05-02 12:00:00,105,9,0.15,259,Monday,12
5577150313,2016-05-02 13:00:00,136,19,0.316667,610,Monday,13
5577150313,2016-05-02 14:00:00,135,19,0.316667,564,Monday,14
5577150313,2016-05-02 15:00:00,145,28,0.466667,495,Monday,15
5577150313,2016-05-02 16:00:00,115,14,0.233333,297,Monday,16
5577150313,2016-05-02 17:00:00,94,6,0.1,146,Monday,17
5577150313,2016-05-02 18:00:00,107,9,0.15,345,Monday,18
5577150313,2016-05-02 19:00:00,109,10,0.166667,255,Monday,19
5577150313,2016-05-02 20:00:00,146,25,0.416667,695,Monday,20
5577150313,2016-05-02 21:00:00,86,4,0.066667,63,Monday,21
5577150313,2016-05-02 22:00:00,83,3,0.05,43,Monday,22
5577150313,2016-05-02 23:00:00,89,2,0.033333,32,Monday,23
5577150313,2016-05-03 00:00:00,200,25,0.416667,582,Tuesday,0
5577150313,2016-05-03 01:00:00,286,68,1.133333,1719,Tuesday,1
5577150313,2016-05-03 02:00:00,213,39,0.65,203,Tuesday,2
5577150313,2016-05-03 03:00:00,106,6,0.1,101,Tuesday,3
5577150313,2016-05-03 04:00:00,209,28,0.466667,1036,Tuesday,4
5577150313,2016-05-03 05:00:00,201,25,0.416667,717,Tuesday,5
5577150313,2016-05-03 06:00:00,141,13,0.216667,419,Tuesday,6
5577150313,2016-05-03 07:00:00,173,18,0.3,520,Tuesday,7
5577150313,2016-05-03 08:00:00,160,28,0.466667,271,Tuesday,8
5577150313,2016-05-03 09:00:00,244,55,0.916667,1775,Tuesday,9
5577150313,2016-05-03 10:00:00,495,130,2.166667,2557,Tuesday,10
5577150313,2016-05-03 11:00:00,108,5,0.083333,129,Tuesday,11
5577150313,2016-05-03 12:00:00,81,1,0.016667,10,Tuesday,12
5577150313,2016-05-03 13:00:00,78,1,0.016667,10,Tuesday,13
5577150313,2016-05-03 14:00:00,76,0,0.0,0,Tuesday,14
5577150313,2016-05-03 15:00:00,81,1,0.016667,12,Tuesday,15
5577150313,2016-05-03 16:00:00,76,0,0.0,0,Tuesday,16
5577150313,2016-05-03 17:00:00,76,0,0.0,0,Tuesday,17
5577150313,2016-05-03 18:00:00,77,0,0.0,0,Tuesday,18
5577150313,2016-05-03 19:00:00,78,1,0.016667,9,Tuesday,19
5577150313,2016-05-03 20:00:00,82,3,0.05,21,Tuesday,20
5577150313,2016-05-03 21:00:00,186,21,0.35,394,Tuesday,21
5577150313,2016-05-03 22:00:00,257,49,0.816667,540,Tuesday,22
5577150313,2016-05-03 23:00:00,112,2,0.033333,20,Tuesday,23
5577150313,2016-05-04 00:00:00,148,12,0.2,342,Wednesday,0
5577150313,2016-05-04 01:00:00,94,4,0.066667,36,Wednesday,1
5577150313,2016-05-04 02:00:00,131,11,0.183333,316,Wednesday,2
5577150313,2016-05-04 03:00:00,99,2,0.033333,40,Wednesday,3
5577150313,2016-05-04 04:00:00,162,18,0.3,390,Wednesday,4
5577150313,2016-05-04 05:00:00,126,12,0.2,287,Wednesday,5
5577150313,2016-05-04 06:00:00,131,12,0.2,77,Wednesday,6
5577150313,2016-05-04 07:00:00,136,11,0.183333,354,Wednesday,7
5577150313,2016-05-04 08:00:00,180,24,0.4,450,Wednesday,8
5577150313,2016-05-04 09:00:00,231,57,0.95,1673,Wednesday,9
5577150313,2016-05-04 10:00:00,154,23,0.383333,476,Wednesday,10
5577150313,2016-05-04 11:00:00,76,0,0.0,0,Wednesday,11
5577150313,2016-05-04 12:00:00,79,1,0.016667,9,Wednesday,12
5577150313,2016-05-04 13:00:00,77,0,0.0,0,Wednesday,13
5577150313,2016-05-04 14:00:00,76,0,0.0,0,Wednesday,14
5577150313,2016-05-04 15:00:00,78,0,0.0,0,Wednesday,15
5577150313,2016-05-04 16:00:00,76,0,0.0,0,Wednesday,16
5577150313,2016-05-04 17:00:00,76,0,0.0,0,Wednesday,17
5577150313,2016-05-04 18:00:00,77,0,0.0,0,Wednesday,18
5577150313,2016-05-04 19:00:00,77,0,0.0,0,Wednesday,19
5577150313,2016-05-04 20:00:00,78,1,0.016667,6,Wednesday,20
5577150313,2016-05-04 21:00:00,112,9,0.15,110,Wednesday,21
5577150313,2016-05-04 22:00:00,174,33,0.55,616,Wednesday,22
5577150313,2016-05-04 23:00:00,109,4,0.066667,24,Wednesday,23
5577150313,2016-05-05 00:00:00,152,15,0.25,297,Thursday,0
5577150313,2016-05-05 01:00:00,76,0,0.0,0,Thursday,1
5577150313,2016-05-05 02:00:00,76,0,0.0,0,Thursday,2
5577150313,2016-05-05 03:00:00,76,0,0.0,0,Thursday,3
5577150313,2016-05-05 04:00:00,76,0,0.0,0,Thursday,4
5577150313,2016-05-05 05:00:00,76,0,0.0,0,Thursday,5
5577150313,2016-05-05 06:00:00,76,0,0.0,0,Thursday,6
5577150313,2016-05-05 07:00:00,76,0,0.0,0,Thursday,7
5577150313,2016-05-05 08:00:00,76,0,0.0,0,Thursday,8
5577150313,2016-05-05 09:00:00,77,0,0.0,0,Thursday,9
5577150313,2016-05-05 10:00:00,121,7,0.116667,243,Thursday,10
5577150313,2016-05-05 11:00:00,168,27,0.45,828,Thursday,11
